"id","asin.original","asin.variant","review_data","date.date","date.unix","name","rating","title","review","verified_purchase","media"
"R3P62DEVDCZBK1","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 25, 2019","March 25, 2019",1553472000,"Amazon addict",4,"Great product","This is a great product to initiate writing skills in toddlers. My only point of contention is that the pen is not tethered to the board by a wire or string and is very easy to loose.",false,"[]"
"R26LZSCA3O6BWV","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 25, 2019","March 25, 2019",1553472000,"Kearstin garber",4,"Great quality","Great item, although a little hard for my 3 year old to trace. Due to the magnets pull.",false,"[]"
"R38SVGAVHFHY5Y","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 22, 2019","March 22, 2019",1553212800,"Kiara Weyrick",5,"Classroom use","I bought this for my Kindergarten classroom to help some of my struggling students with their letter recognition and it has truly been a game changer. If anything, I need to buy a second one. My struggling students or wiggly students like to use it when they are getting distracted and the rest of my class want to play with it because it is new!!! I feel like all of my students can benefit from this board. I can honestly say this is one of the best purchases I have ever made for my classroom.",false,"[]"
"R33ZD7LQ3YW3G3","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 22, 2019","March 22, 2019",1553212800,"mmstrong",5,"Great item","Great item to help kids learn and write alphabets",false,"[]"
"R218O7HLIDJ8BW","B07MKZLRT7","","Reviewed in the United States on July 21, 2019","July 21, 2019",1563663600,"Tessy Duarte",5,"Great for little learners","Great for my almost 4 year old and even my 20 month old. Keeps her busy in the car and she loves to play school with it.",false,"[]"
"R21TUC9ARSL4JQ","B07MKZLRT7","","Reviewed in the United States on July 21, 2019","July 21, 2019",1563663600,"NC",5,"Fun way to practice the alphabet!","Excited for school to start so the students can try this.",false,"[]"
"R2S230U2OH1XSH","B07MKZLRT7","","Reviewed in the United States on July 20, 2019","July 20, 2019",1563577200,"Shan",4,"Noisy, but fun!","My littles love this! I wish the magnetic pen was attached. My only complaint is how noisy this is. They’re enthralled with it. We have two of them.",false,"[]"
"R2J87NZM8RPS0T","B07MKZLRT7","","Reviewed in the United States on July 20, 2019","July 20, 2019",1563577200,"Amazon Customer",5,"Excellent!","Everyone's very happy, Me too!",false,"[]"
"R233TBP5YVY9K5","B07MKZLRT7","","Reviewed in the United States on July 20, 2019","July 20, 2019",1563577200,"Amazon Customer",5,"Love this product!","Love this product to work on handwriting!Kids love practicing using this toy!",false,"[]"
"R2IIPCDRWMMFJK","B07MKZLRT7","","Reviewed in the United States on July 18, 2019","July 18, 2019",1563404400,"Nurse practitioner by day - mommy by night",4,"Could be better...","I like the concept of this item, but there are a few flaws. You have to trace over the letters several times to get all the balls to “stick” which kind of defeats the purpose of tracing the letter if you have to go back over just certain areas of the letter. The pencil also needs a string attaching it to the board. Please tell me what 4 year old is going to keep track of a pencil in a sea of toys 🤦🏻‍♀️",false,"[]"
"RG4HDMQBDL4WE","B07MKZLRT7","","Reviewed in the United States on July 16, 2019","July 16, 2019",1563231600,"Shannan Shaw",3,"Not what I intended","The board itself works great, but the letters are lowercase!There was no indication when I was ordering that this would be a possibility, and even the box shows uppercase!",false,"[""https://images-na.ssl-images-amazon.com/images/I/7126t2ROhGL._SL1600_.jpg"",""https://images-na.ssl-images-amazon.com/images/I/71gB7bZ3d3L._SL1600_.jpg""]"
"R1SA7YC85ISJFM","B07MKZLRT7","","Reviewed in the United States on July 15, 2019","July 15, 2019",1563145200,"Amazon Customer",2,"Received lower case, thought they would be upper case.","The packaging is deceiving, I thought this product would be uppercase letters but it lowercase. The magnets are difficult to maneuver, especially for a toddler.",false,"[]"
