"id","asin.original","asin.variant","review_data","date.date","date.unix","name","rating","title","review","verified_purchase","media"
"R11ORA7J07LUE","B0BW3NR5JW","","Reviewed in the United States on April 20, 2023","April 20, 2023",1681945200,"Shannon Zolar",4,"Great take-along toy","This is a fun little today, great to have in the car - keeps kids interested and focused on moving those little dots to the right place!",false,"[]"
"RXR7DTPU577ZL","B0BW3NR5JW","","Reviewed in the United States on April 16, 2023","April 16, 2023",1681599600,"Jessica P",5,"Perfect car toy","This will be great for road trips to keep the kids entertained.All the pieces are contained so you don't have to worry about the magnets falling out.It is a little addicting and fun to play with.",false,"[]"
"R3N3WZWBUOFPV8","B0BW3NR5JW","","Reviewed in the United States on April 13, 2023","April 13, 2023",1681340400,"Kathy Adams",5,"Beads are sealed inside so there is no mess.","The magnetic beads are sealed inside and the wand is attached as well. No pieces to pick up when done playing. The cards are loose though and I wish that there was a pouch or something in the back of the toy to store those in. I recommend this product.",false,"[]"
"R3RHM5O7K8NZJ6","B0BW3NR5JW","","Reviewed in the United States on April 11, 2023","April 11, 2023",1681167600,"DannyM1A1",3,"Fun Activity Toy For Toddlers","This magnetic drawing board kept my toddlers busy and entertained. The cards provided are bright and big for kiddos to see and having the card holder comes in handy. The only thing I would recommend is to make the pen more powerful. It takes a few times to pick up the magnets.",false,"[]"
"R3ORI8TGT9HYY5","B0BW3NR5JW","","Reviewed in the United States on April 2, 2023","April 2, 2023",1680390000,"Lorrie Jackson",5,"Safe creative fun!","This board is easy to use. It includes a variety ofpictures to make. Our two year old grandson enjoys playing with this it and likes to pick out the colors for the pictures.",false,"[]"
"R3MSCVW965LOA8","B0BW3NR5JW","","Reviewed in the United States on March 29, 2023","March 29, 2023",1680044400,"js",5,"Mess free.","The media could not be loaded. This toy has been around for at least 30 years and it hasn't changed.Use the magnetic wand to pickup and move the candy like small disks and drop them in the depressions on the board to create pictures, patterns, words and so in.The disks and board are enclosed in a shadow box like frame.This set comes with double-sided picture cards and a slot to stand a card in.This is recommended for ages 3 and up (the wand has a magnet in it).One of the best things about this boards is that it's mess free.Young children relate this to drawing on paper, so keep the crayons and permanent markers away; some kiddos will draw on the surface.",false,"[]"
"RACB1U6YJ9726","B0BW3NR5JW","","Reviewed in the United States on March 27, 2023","March 27, 2023",1679871600,"Tom",4,"Nice educational toy for a 3yr old","I love the tactile training this provides. My 3yr old loves detailed work. We noticed he moves things into patterns like toys, cars. etc. Moving these around to make designs is perfect for a little engineer. This is both good for visual, mental, and tactile development.The only downside is the pieces are a bit small. Having animals run around I would recommend keeping these far away from them and make sure to supervise your kid the entire time using them.",false,"[]"
"R6P4Y08V7K3AS","B0BW3NR5JW","","Reviewed in the United States on March 26, 2023","March 26, 2023",1679788800,"daniela collins",5,"Love these boards","Eye hand coordination, fine motor skills and imagination are build and addressed with these magnetic boards. Kids can let their imagination run wild and make all kinds of structures, letters and other assorted things. Great for traveling.",false,"[]"
