"id","asin.original","asin.variant","review_data","date.date","date.unix","name","rating","title","review","verified_purchase","media"
"R2B0ZCQD8LDE4T","B0BWJCMFKB","B0BWJ7L6KD","Reviewed in the United States on April 24, 2023","April 24, 2023",1682290800,"Leanne Hubert",5,"My 3YO grandson loves it!","My grandson loves it, plays with it independently or with others to create masterpieces",false,"[]"
"R29FHVNSAJW3OH","B0BWJCMFKB","B0BWJ7L6KD","Reviewed in the United States on April 24, 2023","April 24, 2023",1682290800,"Jane P.",5,"Easy to use","Very easy to move the dots around the board.Bright colors with cute pictures for the kids to draw",false,"[]"
"R3DBQPS55HZ78U","B0BWJCMFKB","B0BWJ7L6KD","Reviewed in the United States on April 22, 2023","April 22, 2023",1682118000,"Mike P.",4,"Quiet way to entertain kids for a while","This is a nice quiet toy that can entertain children for quite some time.The biggest drawback is that there is no place to store the pattern cards when not in use. If there was somplace to put them for storage, it would be a great travel toy: simple, fun and quiet.",false,"[]"
"R3E89ZPF5R7AEZ","B0BWJCMFKB","B0BWJCMFKB","Reviewed in the United States on April 14, 2023","April 14, 2023",1681426800,"Bill Cailyirisdad",4,"Fun toy","The magnetic board comes with a pen, and it uses the pen to move around the colorful dots. It is a fun toy to train kids motor skill. However, my daughter lost the pen on day 1 when we took it outside with us. Now this toy is just useless for us.",false,"[]"
"R35CDYZNO0F1TM","B0BWJCMFKB","B0BWJCMFKB","Reviewed in the United States on March 28, 2023","March 28, 2023",1679958000,"Michail Geroulis",5,"Very fun to use and helps with drawing skills.","This is an excellent magnetic board for toddlers. It says not to use for kids under 3, but my daughter is just 2. She is drawing with charcoals on paper but wasn't precise, and I though of getting this board to help her refine her movements. It actually worked from the first time.While on paper she was drawing randomly and out of context, with this board, she was using the pen extremely accurate.Very fun overall.Only drawback, the pen would be nice to have a slight stronger magnet so that the pen could operate at an angle. It needs to be perpendicular to the board to function. Not that bad though.",false,"[]"
"R3ESDZQS09GKSF","B0BWJCMFKB","B0BWJCMFKB","Reviewed in the United States on March 24, 2023","March 24, 2023",1679616000,"Aylin",5,"Super cute magnet drawing board!","This magnet drawing board is very cute! I love the fact that my daughter is able to use a little pen to create pictures with the magnets but the magnets are safely kept out of her reach. I also appreciate the fact that they have patterns that the child can match. Overall I'm extremely pleased with this product and highly recommend!",false,"[]"
