"id","asin.original","asin.variant","review_data","date.date","date.unix","name","rating","title","review","verified_purchase","media"
"R2ZAJXCWK61MK3","B0BLNBS36G","B0BLN7QQBW","Reviewed in the United States on May 17, 2023","May 17, 2023",1684278000,"Reviewer",5,"Great bed","Ordered a Kgar and Best Choice Product. I like the Kgar better. It did take some time to remove plastic from the panels.",false,"[]"
"R1HHXZMOJO77FM","B0BLNBS36G","","Reviewed in the United States on May 11, 2023","May 11, 2023",1683759600,"Susan B",5,"Easy assembly","Nice size",false,"[]"
"R325OQ2SZEHCT8","B0BLNBS36G","","Reviewed in the United States on May 9, 2023","May 9, 2023",1683586800,"asaymom",2,"Rust","Had them up for 1 week and corners are rusting",false,"[]"
"R39K5CA5OWQX7O","B0BLNBS36G","","Reviewed in the United States on March 31, 2023","March 31, 2023",1680217200,"Melissa Dickey",5,"Fabulous garden beds","This garden bed it fabulous.Purchased 2 and happy I did. Easy to assemble.",false,"[]"
